2.322267470782529472e+03 6.157985609712762042e-15 2.072953455801807551e-16 7.936952310046763159e-03 9.369422086563451435e-01
2.322275407734839519e+03 6.232928335354999632e-15 2.089436041840952823e-16 7.936811181025404949e-03 9.366376742763654617e-01
2.322283344546020544e+03 6.107509919727584767e-15 2.090033266324553091e-16 7.936670047456573229e-03 9.384857542856674950e-01
2.322291281216068001e+03 6.648328107758801246e-15 2.162266087632498156e-16 7.936528909795015352e-03 9.388168597257746661e-01
2.322299217744977796e+03 6.493024056200072801e-15 2.158840686439971872e-16 7.936387766676489264e-03 9.448484741520366548e-01
2.322307154132744472e+03 6.618343759173045289e-15 2.148803368159712557e-16 7.936246619465237018e-03 9.430901668581366248e-01
2.322315090379363937e+03 6.593973948185825236e-15 2.159219632912177088e-16 7.936105466797016561e-03 9.378412688495487703e-01
2.322323026484830734e+03 6.575832858800088607e-15 2.130940572711618167e-16 7.935964309126575245e-03 9.352402994098063527e-01
2.322330962449139861e+03 6.609406400007144029e-15 2.136509497784088063e-16 7.935823147818155121e-03 9.354442283972792538e-01
2.322338898272287679e+03 6.740569880314076111e-15 2.166776040793942107e-16 7.935681981052766787e-03 9.368553254055936863e-01
2.322346833954268732e+03 6.883371157978092954e-15 2.179626380866489246e-16 7.935540809739904944e-03 9.351843618209941811e-01
2.322354769495078472e+03 6.888764141990462106e-15 2.158554993008269273e-16 7.935399633424822241e-03 9.229615157819319737e-01
2.322362704894711896e+03 6.927896310752855220e-15 2.174876024994362334e-16 7.935258452562266029e-03 9.280603301806532590e-01
2.322370640153164459e+03 7.363555525229486839e-15 2.227569396392309359e-16 7.935117266242741607e-03 9.256515118661968744e-01
2.322378575270430701e+03 6.930919934374733299e-15 2.159794444001923840e-16 7.934976076739985729e-03 9.103047894381133265e-01
2.322386510246507441e+03 7.286593013061549640e-15 2.196510189362371111e-16 7.934834880416019587e-03 9.043943477839730960e-01
2.322394445081387857e+03 7.376654046845838011e-15 2.190278329864161968e-16 7.934693680908821989e-03 8.942611452068692790e-01
2.322402379775068766e+03 7.799904316908153166e-15 2.205608078801449272e-16 7.934552476399403531e-03 8.667573579626642877e-01
2.322410314327545166e+03 7.553023942512480857e-15 2.165290510260300269e-16 7.934411266433016863e-03 8.336853193722164601e-01
2.322418248738811599e+03 7.633762709475961993e-15 2.138116783119820595e-16 7.934270052373904036e-03 8.037796191141998170e-01
2.322426183008863973e+03 7.974243585111379397e-15 2.154209628708384156e-16 7.934128833767317701e-03 7.934327088003592099e-01
2.322434117137697740e+03 7.595578935215332652e-15 2.146696518889017102e-16 7.933987608794268453e-03 8.231890978900308076e-01
2.322442051125306534e+03 7.875991498268751006e-15 2.190836613687165983e-16 7.933846381547482451e-03 8.376837211310181885e-01
2.322449984971688082e+03 8.243133540813006806e-15 2.249614651438305866e-16 7.933705147024738835e-03 8.595308696147878624e-01
2.322457918676835106e+03 8.004272012706299188e-15 2.237125392591838564e-16 7.933563909318763763e-03 8.624164870055078813e-01
2.322465852240744425e+03 8.330636995690539416e-15 2.267704665674958065e-16 7.933422666610567831e-03 8.571149324079011533e-01
2.322473785663411036e+03 8.531350336817642826e-15 2.282774090458263468e-16 7.933281419354898389e-03 8.497628122454864430e-01
2.322481718944830391e+03 8.034766413468465262e-15 2.235259942847179626e-16 7.933140166187513387e-03 8.475357765395546972e-01
2.322489652084996578e+03 8.785316105635812079e-15 2.318175998306174887e-16 7.932998909382149577e-03 8.435658258511619101e-01
2.322497585083905960e+03 8.262493395719714942e-15 2.233753602848241366e-16 7.932857648029312259e-03 8.208271667897092394e-01
2.322505517941553990e+03 8.472454165649991296e-15 2.233903081399649487e-16 7.932716380764759379e-03 7.831309918565901862e-01
2.322513450657934754e+03 8.775951565972180210e-15 2.259730542020726118e-16 7.932575109407480340e-03 7.552387064290311258e-01
2.322521383233044162e+03 8.817072951090758540e-15 2.213440434279319802e-16 7.932433833047980443e-03 7.419444240348657127e-01
2.322529315666877210e+03 8.847681284222681704e-15 2.241255746960012713e-16 7.932292552595754387e-03 7.664440253412956316e-01
2.322537247959429806e+03 9.291749467109889413e-15 2.316475287915313361e-16 7.932151266686560120e-03 8.016983674640064672e-01
2.322545180110696492e+03 8.858691223192430315e-15 2.338367880151032507e-16 7.932009976229892345e-03 8.252347779941460182e-01
2.322553112120672722e+03 8.829684393926239940e-15 2.366889043813235646e-16 7.931868680771003710e-03 8.433465959819437252e-01
2.322561043989353493e+03 9.308705627608951304e-15 2.411780226294589943e-16 7.931727381219388917e-03 8.364962570574822065e-01
2.322568975716734712e+03 8.945878865453292430e-15 2.347105421549538402e-16 7.931586076210805913e-03 8.174976457547405984e-01
2.322576907302810923e+03 9.158879633891009386e-15 2.308289193508731262e-16 7.931444766654749401e-03 7.867793378054461773e-01
2.322584838747577578e+03 9.115180983879892219e-15 2.269670028674840640e-16 7.931303452551219380e-03 7.555527900462024604e-01
2.322592770051030129e+03 9.376739509908228934e-15 2.261944173843481859e-16 7.931162133445468498e-03 7.237236088059526562e-01
2.322600701213163575e+03 8.946016639671139647e-15 2.219216534421029670e-16 7.931020809792244108e-03 7.296444457572663911e-01
2.322608632233973367e+03 8.994368493973903110e-15 2.283682402220094920e-16 7.930879481136798859e-03 7.657173272635352523e-01
2.322616563113454504e+03 9.262238025683230820e-15 2.339243306423773949e-16 7.930738147933880100e-03 8.075487245070540610e-01
2.322624493851602438e+03 9.201535060524323627e-15 2.351437870013701620e-16 7.930596810183487833e-03 8.437299564023812426e-01
2.322632424448412621e+03 9.564054206626563844e-15 2.441734060909163966e-16 7.930455467430874705e-03 8.724613581888758240e-01
2.322640354903880052e+03 9.700838245569640004e-15 2.654721956801531133e-16 7.930314119676040718e-03 8.822928955628296377e-01
2.322648285217999728e+03 9.438600754227742091e-15 2.433083245945115016e-16 7.930172766464238521e-03 8.910719059975457101e-01
2.322656215390766192e+03 9.504798963747516406e-15 2.445078417797397675e-16 7.930031410069204867e-03 9.013641730376914518e-01
2.322664145422176261e+03 9.219982534024475596e-15 2.428456798130880176e-16 7.929890048671950353e-03 9.063054211426997409e-01
2.322672075312224933e+03 9.153808808444733663e-15 2.425682240261058918e-16 7.929748681817727629e-03 9.124454567609197042e-01
2.322680005060906751e+03 8.719381858838013169e-15 2.368508687366516692e-16 7.929607310416031396e-03 9.076408687156816146e-01
2.322687934668217167e+03 8.826865859813561945e-15 2.434083207862964681e-16 7.929465934012114303e-03 8.914818962407387026e-01
2.322695864134151179e+03 9.310545394779930524e-15 2.400970449370137817e-16 7.929324553970218403e-03 8.738669879110243510e-01
2.322703793458705150e+03 9.196406751140627860e-15 2.380917134833968412e-16 7.929183167107112240e-03 8.551135151689264191e-01
2.322711722641872257e+03 8.989366126041163353e-15 2.350476593854889615e-16 7.929041777970269322e-03 8.528949675313440837e-01
2.322719651683650227e+03 9.292931066506904903e-15 2.370471502011617462e-16 7.928900382012216141e-03 8.554356296646953295e-01
2.322727580584032239e+03 9.054835482135604493e-15 2.499179867924434816e-16 7.928758982870931504e-03 8.806221802225469020e-01
2.322735509343015110e+03 9.112820829642250283e-15 2.644100694057030369e-16 7.928617577817931306e-03 9.012724152806709244e-01
2.322743437960592928e+03 8.975421861622005969e-15 2.518446340253552713e-16 7.928476168217457598e-03 9.145154795133104697e-01
2.322751366436761145e+03 8.564477215926209076e-15 2.364714377620017222e-16 7.928334754524257733e-03 9.202285741265843200e-01
2.322759294771515670e+03 9.023243233456189424e-15 2.414786456671688837e-16 7.928193335374089656e-03 9.133389896617197801e-01
2.322767222964851044e+03 8.949223669225381219e-15 2.449892046918355385e-16 7.928051911676448071e-03 9.108224914831759556e-01
2.322775151016762720e+03 9.232411318323115447e-15 2.525810388971385969e-16 7.927910483431332977e-03 9.027530122988257633e-01
2.322783078927246152e+03 9.301351977448602955e-15 2.428147641306911831e-16 7.927769050183997024e-03 8.978115490892920603e-01
2.322791006696296336e+03 8.915298322856210378e-15 2.402355884424776042e-16 7.927627611934440210e-03 8.938799315515163491e-01
2.322798934323908270e+03 8.767251877685984885e-15 2.406033429155919368e-16 7.927486169592157239e-03 8.962740194158403950e-01
2.322806861810077862e+03 8.938784320163398814e-15 2.423913069463413180e-16 7.927344721792906057e-03 9.081825046858735817e-01
2.322814789154799655e+03 8.905826464451651391e-15 2.409232965666107800e-16 7.927203269900928717e-03 9.131959997552390185e-01
2.322822716358069556e+03 8.730727095477270614e-15 2.389555806987589864e-16 7.927061813461477868e-03 9.179080264031593828e-01
2.322830643419883017e+03 8.585342439535100945e-15 2.373789690731371109e-16 7.926920350655564107e-03 9.179331596041865327e-01
2.322838570340233673e+03 8.930903647883857907e-15 2.413285521850773423e-16 7.926778885121166240e-03 9.211229003264402859e-01
2.322846497119118794e+03 8.952608935094909765e-15 2.403622654474643991e-16 7.926637413220305461e-03 9.169349533004564901e-01
2.322854423756532015e+03 9.079541573920106740e-15 2.585184859489972380e-16 7.926495937681465875e-03 9.175855873276032026e-01
2.322862350252469696e+03 9.077762900548518343e-15 2.707204485194563936e-16 7.926354456685658079e-03 9.014009685967285801e-01
2.322870276606926382e+03 8.964371673571095078e-15 2.494285318274569412e-16 7.926212971597124124e-03 8.847611308480575198e-01
2.322878202819897979e+03 8.882311628062606000e-15 2.353078675816827612e-16 7.926071481051621959e-03 8.620350137805707913e-01
2.322886128891379030e+03 9.229125987061149263e-15 2.372308367580734180e-16 7.925929985958646284e-03 8.366746972033776153e-01
2.322894054821364989e+03 9.037628454687819709e-15 2.359969227017283990e-16 7.925788486318197101e-03 8.351816662045152828e-01
2.322901980609851307e+03 9.318882774151001042e-15 2.391047367902536247e-16 7.925646981675527059e-03 8.492003711229814122e-01
2.322909906256832983e+03 9.082381648181231857e-15 2.400454267670974959e-16 7.925505473394878209e-03 8.818700187326741213e-01
2.322917831762306378e+03 9.182877437371115809e-15 2.425880092158563616e-16 7.925363958747766446e-03 9.012541505181784762e-01
2.322925757126265125e+03 8.788796475140960956e-15 2.393260127085947065e-16 7.925222440007928526e-03 9.156006091469367503e-01
2.322933682348705133e+03 8.618393617906682790e-15 2.367765218190663686e-16 7.925080915811122395e-03 9.201714683576185383e-01
2.322941607429620944e+03 8.773521083139772532e-15 2.406202112665135355e-16 7.924939388431084808e-03 9.250681541248688688e-01
2.322949532369009376e+03 8.680627240430542643e-15 2.378013784421250293e-16 7.924797855139331659e-03 9.230629772150309442e-01
2.322957457166864515e+03 8.867621335734607067e-15 2.401752262497675439e-16 7.924656317754852353e-03 9.236016169830347788e-01
2.322965381823182270e+03 8.887082291557412214e-15 2.438635413993524575e-16 7.924514774458657485e-03 9.288958797958353220e-01
2.322973306337956728e+03 8.514210717200610944e-15 2.384396964329206631e-16 7.924373227524483809e-03 9.263804918609344075e-01
2.322981230711184253e+03 8.872305255966651285e-15 2.474745537721295941e-16 7.924231676042836625e-03 9.240145175753258222e-01
2.322989154942860296e+03 8.798961733661048423e-15 2.393115853704022900e-16 7.924090118649473879e-03 9.178817743805722795e-01
2.322997079032978945e+03 8.950638006358395006e-15 2.405740380386226349e-16 7.923948557163384976e-03 9.103681405768697665e-01
2.323005002981536109e+03 9.036778309511857207e-15 2.385767799273352230e-16 7.923806991129822563e-03 9.025910160989231157e-01
2.323012926788527238e+03 9.291031515115333388e-15 2.412621124738670734e-16 7.923665420094039291e-03 8.921870699877620936e-01
2.323020850453947332e+03 8.948887172213233549e-15 2.356532274713736714e-16 7.923523844056035159e-03 8.880374054239094095e-01
2.323028773977791388e+03 8.893967598353892704e-15 2.357966314524353366e-16 7.923382263470557518e-03 8.844867982564622588e-01
2.323036697360054859e+03 9.051742647953366798e-15 2.377757095527424155e-16 7.923240678792353719e-03 8.876704337672056688e-01
2.323044620600733651e+03 8.749876011387787009e-15 2.340091755503255695e-16 7.923099088657181710e-03 8.727948029835241872e-01
2.323052543699822309e+03 9.194321676578111876e-15 2.374174210484774859e-16 7.922957493519788841e-03 8.664473924972719843e-01
2.323060466657315828e+03 9.080084560226106259e-15 2.337660092526047092e-16 7.922815893834922463e-03 8.397301520460297430e-01
2.323068389473209663e+03 9.019958803710315919e-15 2.491187637999320543e-16 7.922674290057329927e-03 8.161918906328932133e-01
2.323076312147499721e+03 9.167265443837931757e-15 2.354871128994944799e-16 7.922532680368021829e-03 8.007098419330476169e-01
2.323084234680180089e+03 8.608986297734192852e-15 2.266478689192207557e-16 7.922391066585987573e-03 7.905118112433520139e-01
2.323092157071246675e+03 8.635472584738904601e-15 2.230109815902826651e-16 7.922249448711227160e-03 7.855030750198105371e-01
2.323100079320695386e+03 8.966484877829276082e-15 2.267344960012208484e-16 7.922107824924751185e-03 7.894559340056451768e-01
2.323108001428520311e+03 8.811122192371314979e-15 2.283915222324015897e-16 7.921966197045549052e-03 8.026865629261161761e-01
2.323115923394717356e+03 9.260002242414813065e-15 2.335899098435711817e-16 7.921824564164126059e-03 8.232015514593264971e-01
2.323123845219281520e+03 9.262696311300166122e-15 2.381134755970945416e-16 7.921682926735229557e-03 8.481985643011822340e-01
2.323131766902208255e+03 8.929598430570583956e-15 2.352514647591670362e-16 7.921541284304112196e-03 8.615545311317051036e-01
2.323139688443492560e+03 9.061470423420696546e-15 2.382038730509699381e-16 7.921399637325521326e-03 8.804117686981804969e-01
2.323147609843129885e+03 8.777877015558744959e-15 2.352958140824042541e-16 7.921257985344709596e-03 8.823440694229233161e-01
2.323155531101115230e+03 9.367532394500664211e-15 2.485898541496729157e-16 7.921116329271171708e-03 8.839831147406035372e-01
2.323163452217444501e+03 9.074568694199925924e-15 2.394194126995589918e-16 7.920974667740665609e-03 8.864384918990529938e-01
2.323171373192112242e+03 9.232860846063960917e-15 2.408318020205566025e-16 7.920833001662686002e-03 8.720845924891322820e-01
2.323179294025113904e+03 9.235907502056047904e-15 2.385855208319560468e-16 7.920691331037232885e-03 8.551500103152845922e-01
2.323187214716444942e+03 9.127814552902027063e-15 2.332697764033572055e-16 7.920549655409558909e-03 8.253807297957004296e-01
2.323195135266100351e+03 9.091016399854255398e-15 2.305928104420283502e-16 7.920407974779664073e-03 7.984011192540430013e-01
2.323203055674075131e+03 8.730116790468482932e-15 2.241638423661136163e-16 7.920266290511790430e-03 7.769197366261788584e-01
2.323210975940365643e+03 9.273346930548013451e-15 2.279459381374998738e-16 7.920124599877453875e-03 7.722528360792930702e-01
2.323218896064965520e+03 8.801561164988105526e-15 2.241954553084143457e-16 7.919982905605138512e-03 7.859209546635339549e-01
2.323226816047871125e+03 8.940335541248756219e-15 2.306603278802622398e-16 7.919841206330602290e-03 8.240972754543880452e-01
2.323234735889077456e+03 9.027493874149703772e-15 2.333128370824066887e-16 7.919699502053845208e-03 8.572902472643318950e-01
2.323242655588579510e+03 8.862220481632218471e-15 2.345808268742760787e-16 7.919557794139109319e-03 8.779215230261301350e-01
2.323250575146373649e+03 9.035495426785033894e-15 2.387590229597253443e-16 7.919416079857910518e-03 8.967084881084372849e-01
2.323258494562453507e+03 9.269319032926409584e-15 2.417911781328630355e-16 7.919274361483985558e-03 9.089014926948538742e-01
2.323266413836814991e+03 8.789978864116666205e-15 2.372092511257827568e-16 7.919132639017334441e-03 9.102141244667714126e-01
2.323274332969454008e+03 8.685780149721864680e-15 2.381442241292621257e-16 7.918990911093715113e-03 9.207247262216231576e-01
2.323282251960365102e+03 9.210981066711039544e-15 2.436423807766385077e-16 7.918849178622622276e-03 9.223108356300728783e-01
2.323290170809543724e+03 8.763217071089833597e-15 2.382382832365740364e-16 7.918707440694561228e-03 9.300626131681792863e-01
2.323298089516984419e+03 8.947097796721089569e-15 2.421059619875032412e-16 7.918565699583268724e-03 9.350433352254968744e-01
2.323306008082684002e+03 8.651487778034120855e-15 2.395836530403588467e-16 7.918423952105513308e-03 9.319872645690081558e-01
2.323313926506636108e+03 8.677884081530001808e-15 2.413967687346715727e-16 7.918282200989779085e-03 9.371261612572679978e-01
2.323321844788837097e+03 8.944377502128468267e-15 2.437549656895055113e-16 7.918140444417076651e-03 9.349116979823322016e-01
2.323329762929281515e+03 8.633029055977799360e-15 2.391821745645441717e-16 7.917998683751648059e-03 9.347365774671481109e-01
2.323337680927965266e+03 8.660219510778362180e-15 2.402426594043923157e-16 7.917856918083998607e-03 9.417862857089271955e-01
2.323345598784883350e+03 8.871465486786864410e-15 2.430850257988753763e-16 7.917715146959380945e-03 9.397619193746670208e-01
2.323353516500030310e+03 8.937711757647815096e-15 2.440788391323396566e-16 7.917573372651531827e-03 9.356734835356567137e-01
2.323361434073402961e+03 8.687101059765373932e-15 2.444732274367950022e-16 7.917431591977219796e-03 9.426499205284601945e-01
2.323369351504994938e+03 8.884613236237318105e-15 2.448859270112684394e-16 7.917289806755434256e-03 9.371114819197698953e-01
2.323377268794801694e+03 8.521541998665557820e-15 2.490200751805077320e-16 7.917148018350417260e-03 9.377716369830859655e-01
2.323385185942820044e+03 8.865359064300109515e-15 2.715738366371609936e-16 7.917006223578937352e-03 9.413220453693634804e-01
2.323393102949043623e+03 8.675358024800920877e-15 2.520922363261023600e-16 7.916864425169478636e-03 9.401269446248320394e-01
2.323401019813468793e+03 8.459236499745147059e-15 2.386443894172782282e-16 7.916722620393557008e-03 9.406870247959746578e-01
2.323408936536089186e+03 8.317585094939071170e-15 2.365062859382379296e-16 7.916580812889151275e-03 9.360032427678054434e-01
